,State,County,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
2342, SC,GREENWOOD ,753,70133,1073.67,821.56,0.03%
2343, SC,HAMPTON ,239,19922,1199.68,983.03,0.01%
2344, SC,HORRY ,3501,322342,1086.11,832.09,0.13%
2345, SC,JASPER ,215,28465,755.31,631.56,0.01%
2346, SC,KERSHAW ,697,64097,1087.41,897.11,0.03%
2347, SC,LANCASTER ,874,89594,975.51,769.27,0.03%
2348, SC,LAURENS ,801,66777,1199.51,932.13,0.03%
2349, SC,LEE ,267,17635,1514.03,1178.98,0.01%
2350, SC,LEXINGTON ,2470,286196,863.04,791.39,0.09%
2351, SC,MCCORMICK ,130,9643,1348.13,877.25,0.00%
2352, SC,MARION ,417,31726,1314.38,1059.22,0.02%
2353, SC,MARLBORO ,373,26945,1384.3,1172.14,0.01%
2354, SC,NEWBERRY ,439,38079,1152.87,873.51,0.02%
2355, SC,OCONEE ,835,76355,1093.58,783.93,0.03%
2356, SC,ORANGEBURG ,1040,87903,1183.12,925.76,0.04%
2357, SC,PICKENS ,1183,122863,962.86,852.83,0.04%
2358, SC,RICHLAND ,3028,409549,739.35,798.04,0.11%
2359, SC,SALUDA ,229,20197,1133.83,800.08,0.01%
2360, SC,SPARTANBURG ,3047,301463,1010.74,892.98,0.11%
2361, SC,SUMTER ,1122,107396,1044.73,913.86,0.04%
2362, SC,UNION ,428,27673,1546.63,1130.39,0.02%
2363, SC,WILLIAMSBURG ,405,31955,1267.41,942.72,0.01%
2364, SC,YORK ,2070,258526,800.69,811.07,0.08%
2365, SD,AURORA ,20,2736,730.99,412.61,0.00%
2366, SD,BEADLE ,195,18101,1077.29,747.27,0.01%
2367, SD,BENNETT ,45,3460,1300.58,1337.88,0.00%
2368, SD,BON HOMME ,75,6984,1073.88,627,0.00%
2369, SD,BROOKINGS ,202,34135,591.77,671.06,0.01%
2370, SD,BROWN ,376,39128,960.95,690.05,0.01%
2371, SD,BRULE ,60,5238,1145.48,796.52,0.00%
2372, SD,BUFFALO ,32,2043,1566.32,2121,0.00%
2373, SD,BUTTE ,98,10205,960.31,665.92,0.00%
2374, SD,CAMPBELL ,13,1378,Unreliable,Unreliable,0.00%
2375, SD,CHARLES MIX ,113,9396,1202.64,902.84,0.00%
2376, SD,CLARK ,47,3656,1285.56,800.11,0.00%
2377, SD,CLAY ,105,14086,745.42,815.83,0.00%
2378, SD,CODINGTON ,241,28063,858.78,647.02,0.01%
2379, SD,CORSON ,51,4132,1234.27,1357.6,0.00%
2380, SD,CUSTER ,108,8596,1256.4,746.1,0.00%
2381, SD,DAVISON ,225,19903,1130.48,742.6,0.01%
2382, SD,DAY ,76,5571,1364.21,745.01,0.00%
2383, SD,DEUEL ,47,4231,1110.85,668.13,0.00%
2384, SD,DEWEY ,52,5742,905.61,1101.33,0.00%
2385, SD,DOUGLAS ,42,2932,1432.47,561.98,0.00%
2386, SD,EDMUNDS ,43,3952,1088.06,659.65,0.00%
2387, SD,FALL RIVER ,115,6849,1679.08,961.71,0.00%
2388, SD,FAULK ,31,2354,1316.91,708.06,0.00%
2389, SD,GRANT ,91,7148,1273.08,744.88,0.00%
2390, SD,GREGORY ,59,4171,1414.53,713.63,0.00%
2391, SD,HAAKON ,22,1892,1162.79,572.61,0.00%
2392, SD,HAMLIN ,73,6028,1211.02,841.02,0.00%
2393, SD,HAND ,49,3319,1476.35,665.63,0.00%
2394, SD,HANSON ,23,3374,681.68,953.05,0.00%
2395, SD,HARDING ,Suppressed,1278,Suppressed,Suppressed,Suppressed
2396, SD,HUGHES ,147,17600,835.23,643.8,0.01%
2397, SD,HUTCHINSON ,116,7368,1574.38,674.82,0.00%
2398, SD,HYDE ,28,1352,2071.01,1113.19,0.00%
2399, SD,JACKSON ,37,3326,1112.45,987.56,0.00%
2400, SD,JERAULD ,26,2004,1297.41,631.72,0.00%
2401, SD,JONES ,Suppressed,927,Suppressed,Suppressed,Suppressed
2402, SD,KINGSBURY ,68,5001,1359.73,740.66,0.00%
2403, SD,LAKE ,126,12909,976.06,662.58,0.00%
2404, SD,LAWRENCE ,237,25281,937.46,642.28,0.01%
2405, SD,LINCOLN ,260,54469,477.34,509.37,0.01%
2406, SD,LYMAN ,40,3894,1027.22,997.21,0.00%
2407, SD,MCCOOK ,72,5625,1280,823.74,0.00%
2408, SD,MCPHERSON ,40,2438,1640.69,699.69,0.00%
2409, SD,MARSHALL ,63,4801,1312.23,903.05,0.00%
2410, SD,MEADE ,193,27693,696.93,661.57,0.01%
2411, SD,MELLETTE ,28,2102,1332.06,1208.19,0.00%
2412, SD,MINER ,38,2281,1665.94,868.16,0.00%
2413, SD,MINNEHAHA ,1384,187318,738.85,701.21,0.05%
2414, SD,MOODY ,48,6505,737.89,525.34,0.00%
2415, SD,PENNINGTON ,903,109372,825.62,658.02,0.03%
2416, SD,PERKINS ,42,2983,1407.98,658.27,0.00%
2417, SD,POTTER ,39,2299,1696.39,863.93,0.00%
2418, SD,ROBERTS ,111,10255,1082.4,803.12,0.00%
2419, SD,SANBORN ,28,2396,1168.61,697.62,0.00%
2420, SD,SHANNON ,163,14415,1130.77,1619.26,0.01%
2421, SD,SPINK ,83,6420,1292.83,787.67,0.00%
2422, SD,STANLEY ,24,2993,801.87,620.08,0.00%
2423, SD,SULLY ,Suppressed,1421,Suppressed,Suppressed,Suppressed
2424, SD,TODD ,94,10155,925.65,1253.14,0.00%
2425, SD,TRIPP ,82,5492,1493.08,854.65,0.00%
2426, SD,TURNER ,109,8317,1310.57,738.83,0.00%
2427, SD,UNION ,121,14934,810.23,646.75,0.00%
2428, SD,WALWORTH ,87,5610,1550.8,839.71,0.00%
2429, SD,YANKTON ,240,22616,1061.2,709.09,0.01%
2430, SD,ZIEBACH ,17,2801,Unreliable,Unreliable,0.00%
2431, TN,ANDERSON ,911,75936,1199.69,838.24,0.03%
2432, TN,BEDFORD ,544,47484,1145.65,1058.03,0.02%
2433, TN,BENTON ,268,16014,1673.54,1092.83,0.01%
2434, TN,BLEDSOE ,128,14675,872.23,699.95,0.00%
2435, TN,BLOUNT ,1437,128670,1116.81,828.57,0.05%
2436, TN,BRADLEY ,1012,104490,968.51,819.35,0.04%
2437, TN,CAMPBELL ,618,39714,1556.13,1159.77,0.02%
2438, TN,CANNON ,169,14027,1204.82,909.33,0.01%
2439, TN,CARROLL ,411,28092,1463.05,1039.47,0.01%
2440, TN,CARTER ,745,56502,1318.54,914.02,0.03%
2441, TN,CHEATHAM ,411,39880,1030.59,1014.94,0.01%
2442, TN,CHESTER ,190,17453,1088.64,876.36,0.01%
2443, TN,CLAIBORNE ,463,31757,1457.95,1121.22,0.02%
2444, TN,CLAY ,123,7752,1586.69,1073.12,0.00%
2445, TN,COCKE ,527,35219,1496.35,1119.74,0.02%
2446, TN,COFFEE ,671,54682,1227.09,987.72,0.02%
2447, TN,CROCKETT ,186,14411,1290.68,973.1,0.01%
2448, TN,CUMBERLAND ,813,58655,1386.07,798.48,0.03%
2449, TN,DAVIDSON ,5433,684410,793.82,845.47,0.20%
2450, TN,DECATUR ,181,11769,1537.94,938.98,0.01%
2451, TN,DEKALB ,255,19361,1317.08,1077.26,0.01%
2452, TN,DICKSON ,596,52170,1142.42,1004.38,0.02%
2453, TN,DYER ,517,37708,1371.06,1108.67,0.02%
2454, TN,FAYETTE ,451,39590,1139.18,843.69,0.02%
2455, TN,FENTRESS ,259,18033,1436.26,1054.53,0.01%
2456, TN,FRANKLIN ,509,41700,1220.62,905.27,0.02%
2457, TN,GIBSON ,734,49401,1485.8,1116.79,0.03%
2458, TN,GILES ,363,29307,1238.61,914.75,0.01%
2459, TN,GRAINGER ,286,23072,1239.6,991.6,0.01%
2460, TN,GREENE ,960,68615,1399.11,1029.63,0.03%
2461, TN,GRUNDY ,225,13389,1680.48,1224.47,0.01%
2462, TN,HAMBLEN ,762,63785,1194.64,943.34,0.03%
2463, TN,HAMILTON ,3551,357738,992.63,790.89,0.13%
2464, TN,HANCOCK ,94,6577,1429.22,1177.93,0.00%
2465, TN,HARDEMAN ,338,25435,1328.88,1080.39,0.01%
2466, TN,HARDIN ,383,25679,1491.49,1022.26,0.01%
2467, TN,HAWKINS ,736,56563,1301.2,980.37,0.03%
2468, TN,HAYWOOD ,211,17853,1181.87,910.57,0.01%
2469, TN,HENDERSON ,345,27822,1240.03,1001.18,0.01%
2470, TN,HENRY ,480,32310,1485.61,980.02,0.02%
2471, TN,HICKMAN ,294,24295,1210.13,1033.97,0.01%
2472, TN,HOUSTON ,127,8134,1561.35,1123.15,0.00%
2473, TN,HUMPHREYS ,230,18347,1253.61,938.95,0.01%
2474, TN,JACKSON ,145,11566,1253.67,857.31,0.01%
2475, TN,JEFFERSON ,628,53535,1173.06,892.6,0.02%
2476, TN,JOHNSON ,250,17754,1408.13,1007.56,0.01%
2477, TN,KNOX ,4413,456132,967.48,847.3,0.16%
2478, TN,LAKE ,109,7560,1441.8,1256.92,0.00%
2479, TN,LAUDERDALE ,329,26773,1228.85,1157.4,0.01%
2480, TN,LAWRENCE ,528,43081,1225.6,972.99,0.02%
2481, TN,LEWIS ,144,11904,1209.68,887.07,0.01%
2482, TN,LINCOLN ,436,33645,1295.88,988.72,0.02%
2483, TN,LOUDON ,679,51454,1319.63,863.73,0.02%
2484, TN,MCMINN ,691,52850,1307.47,974.87,0.03%
2485, TN,MCNAIRY ,384,25935,1480.62,1095.27,0.01%
2486, TN,MACON ,257,23450,1095.95,952.43,0.01%
2487, TN,MADISON ,1048,97663,1073.08,887.01,0.04%
2488, TN,MARION ,392,28446,1378.05,1032.54,0.01%
2489, TN,MARSHALL ,353,31915,1106.06,990.3,0.01%
2490, TN,MAURY ,976,89981,1084.67,951.33,0.04%
2491, TN,MEIGS ,174,12005,1449.4,1136.63,0.01%
2492, TN,MONROE ,572,45970,1244.29,962.64,0.02%
2493, TN,MONTGOMERY ,1248,195734,637.6,872.18,0.05%
2494, TN,MOORE ,59,6323,933.1,641.61,0.00%
2495, TN,MORGAN ,251,21554,1164.52,994.94,0.01%
2496, TN,OBION ,348,30578,1138.07,826.65,0.01%
2497, TN,OVERTON ,310,22051,1405.83,1043.65,0.01%
2498, TN,PERRY ,124,7964,1557.01,1122.19,0.00%
2499, TN,PICKETT ,75,5142,1458.58,851.16,0.00%
2500, TN,POLK ,212,16772,1264.01,919.44,0.01%
2501, TN,PUTNAM ,850,75931,1119.44,963.39,0.03%
2502, TN,RHEA ,416,32442,1282.29,1037.55,0.02%
2503, TN,ROANE ,729,52874,1378.75,916.64,0.03%
2504, TN,ROBERTSON ,701,69165,1013.52,966.44,0.03%
2505, TN,RUTHERFORD ,1941,308251,629.68,785.28,0.07%
2506, TN,SCOTT ,265,21947,1207.45,1072.33,0.01%
2507, TN,SEQUATCHIE ,160,14897,1074.04,793.82,0.01%
2508, TN,SEVIER ,1063,96673,1099.58,881.91,0.04%
2509, TN,SHELBY ,8129,934603,869.78,868.05,0.30%
2510, TN,SMITH ,210,19447,1079.86,995.12,0.01%
2511, TN,STEWART ,163,13182,1236.53,951.02,0.01%
2512, TN,SULLIVAN ,2013,156667,1284.89,876.38,0.07%
2513, TN,SUMNER ,1589,180063,882.47,799.83,0.06%
2514, TN,TIPTON ,627,61303,1022.79,1002.73,0.02%
2515, TN,TROUSDALE ,111,8271,1342.04,1209.01,0.00%
2516, TN,UNICOI ,284,17719,1602.8,1015.08,0.01%
2517, TN,UNION ,204,19140,1065.83,933.97,0.01%
2518, TN,VAN BUREN ,99,5689,1740.2,1298.22,0.00%
2519, TN,WARREN ,526,40516,1298.25,1034.87,0.02%
2520, TN,WASHINGTON ,1408,127440,1104.83,883.23,0.05%
2521, TN,WAYNE ,214,16713,1280.44,948.24,0.01%
2522, TN,WEAKLEY ,394,33507,1175.87,930.88,0.01%
2523, TN,WHITE ,377,26653,1414.47,1015.65,0.01%
2524, TN,WILLIAMSON ,1214,219107,554.07,589.96,0.04%
2525, TN,WILSON ,1088,132781,819.39,768.05,0.04%
2526, TX,ANDERSON ,651,57734,1127.59,1053.49,0.02%
2527, TX,ANDREWS ,109,17760,613.74,726.28,0.00%
2528, TX,ANGELINA ,907,87791,1033.14,876.51,0.03%
2529, TX,ARANSAS ,339,25721,1317.99,786.5,0.01%
2530, TX,ARCHER ,100,8703,1149.03,893.02,0.00%
2531, TX,ARMSTRONG ,27,1876,1439.23,1097.16,0.00%
2532, TX,ATASCOSA ,378,48797,774.64,729.03,0.01%
2533, TX,AUSTIN ,287,29758,964.45,737.8,0.01%
2534, TX,BAILEY ,75,7181,1044.42,935.08,0.00%
2535, TX,BANDERA ,215,21776,987.33,617.59,0.01%
2536, TX,BASTROP ,702,82733,848.51,827.87,0.03%
2537, TX,BAYLOR ,66,3697,1785.23,993.49,0.00%
2538, TX,BEE ,249,32750,760.31,808.46,0.01%
2539, TX,BELL ,2164,340411,635.7,754.23,0.08%
2540, TX,BEXAR ,13216,1928680,685.24,731.23,0.48%
2541, TX,BLANCO ,135,11392,1185.04,767.84,0.00%
2542, TX,BORDEN ,Suppressed,633,Suppressed,Suppressed,Suppressed
2543, TX,BOSQUE ,258,18097,1425.65,861.09,0.01%
2544, TX,BOWIE ,954,93860,1016.41,843.93,0.03%
2545, TX,BRAZORIA ,2388,354195,674.2,759.85,0.09%
2546, TX,BRAZOS ,959,220417,435.08,625.45,0.03%
2547, TX,BREWSTER ,89,9200,967.39,684.77,0.00%
2548, TX,BRISCOE ,25,1474,1696.07,1063.72,0.00%
2549, TX,BROOKS ,69,7214,956.47,730.49,0.00%
2550, TX,BROWN ,503,38271,1314.31,946.27,0.02%
2551, TX,BURLESON ,246,17760,1385.14,943.2,0.01%
2552, TX,BURNET ,489,46243,1057.46,708.67,0.02%
2553, TX,CALDWELL ,329,41161,799.3,745.61,0.01%
2554, TX,CALHOUN ,203,21965,924.2,766.88,0.01%
2555, TX,CALLAHAN ,187,13820,1353.11,947.59,0.01%
2556, TX,CAMERON ,2728,422135,646.24,642.59,0.10%
2557, TX,CAMP ,156,12867,1212.4,992.51,0.01%
2558, TX,CARSON ,58,6057,957.57,763.05,0.00%
2559, TX,CASS ,431,30375,1418.93,938.91,0.02%
2560, TX,CASTRO ,50,7669,651.98,596.74,0.00%
2561, TX,CHAMBERS ,281,39899,704.28,822.15,0.01%
2562, TX,CHEROKEE ,553,51668,1070.29,896.63,0.02%
2563, TX,CHILDRESS ,89,7052,1262.05,1085.68,0.00%
2564, TX,CLAY ,118,10193,1157.66,788.36,0.00%
2565, TX,COCHRAN ,30,2882,1040.94,948.14,0.00%
2566, TX,COKE ,56,3264,1715.69,921.21,0.00%
2567, TX,COLEMAN ,122,8420,1448.93,971.51,0.00%
2568, TX,COLLIN ,4208,939585,447.86,562.08,0.15%
2569, TX,COLLINGSWORTH ,39,3016,1293.1,965.94,0.00%
2570, TX,COLORADO ,263,21019,1251.25,789.21,0.01%
2571, TX,COMAL ,1152,134788,854.68,688.24,0.04%
2572, TX,COMANCHE ,171,13484,1268.17,795.04,0.01%
2573, TX,CONCHO ,31,4279,724.47,636.8,0.00%
2574, TX,COOKE ,408,39266,1039.07,806.23,0.01%
2575, TX,CORYELL ,461,74686,617.25,816.62,0.02%
2576, TX,COTTLE ,26,1402,1854.49,1202.68,0.00%
2577, TX,CRANE ,27,4830,559.01,556.34,0.00%
2578, TX,CROCKETT ,35,3675,952.38,823.01,0.00%
2579, TX,CROSBY ,66,5992,1101.47,826.5,0.00%
2580, TX,CULBERSON ,24,2198,1091.9,793,0.00%
2581, TX,DALLAM ,48,7056,680.27,917.2,0.00%
2582, TX,DALLAS ,16048,2574984,623.23,740.85,0.58%
2583, TX,DAWSON ,126,13111,961.03,823.02,0.00%
2584, TX,DEAF SMITH ,150,18830,796.6,784.21,0.01%
2585, TX,DELTA ,71,5215,1361.46,987.61,0.00%
2586, TX,DENTON ,3627,806180,449.9,622.53,0.13%
2587, TX,DEWITT ,271,20865,1298.83,874.67,0.01%
2588, TX,DICKENS ,28,2184,1282.05,843.24,0.00%
2589, TX,DIMMIT ,98,10794,907.91,809.67,0.00%
2590, TX,DONLEY ,53,3405,1556.53,977.77,0.00%
2591, TX,DUVAL ,121,11428,1058.8,833.86,0.00%
2592, TX,EASTLAND ,263,18274,1439.2,934.37,0.01%
2593, TX,ECTOR ,1170,157462,743.04,907.65,0.04%
2594, TX,EDWARDS ,24,1911,1255.89,761.81,0.00%
2595, TX,ELLIS ,1228,168499,728.79,782.95,0.04%
2596, TX,EL PASO ,5218,837918,622.73,645.6,0.19%
2597, TX,ERATH ,352,41659,844.96,811.88,0.01%
2598, TX,FALLS ,193,17273,1117.35,880.3,0.01%
2599, TX,FANNIN ,461,34031,1354.65,1019.99,0.02%
2600, TX,FAYETTE ,298,25149,1184.94,670,0.01%
2601, TX,FISHER ,48,3854,1245.46,722.08,0.00%
2602, TX,FLOYD ,64,5917,1081.63,755.33,0.00%
2603, TX,FOARD ,20,1183,1690.62,1054.52,0.00%
2604, TX,FORT BEND ,3160,741237,426.31,535.88,0.12%
2605, TX,FRANKLIN ,123,10607,1159.61,832.64,0.00%
2606, TX,FREESTONE ,194,19624,988.59,719.15,0.01%
2607, TX,FRIO ,128,18956,675.25,750.18,0.00%
2608, TX,GAINES ,120,20478,585.99,767.59,0.00%
2609, TX,GALVESTON ,2776,329431,842.67,812.37,0.10%
2610, TX,GARZA ,33,6442,512.26,552.22,0.00%
2611, TX,GILLESPIE ,357,26521,1346.1,653.79,0.01%
2612, TX,GLASSCOCK ,Suppressed,1314,Suppressed,Suppressed,Suppressed
2613, TX,GOLIAD ,104,7517,1383.53,958.92,0.00%
2614, TX,GONZALES ,214,20876,1025.1,845.81,0.01%
2615, TX,GRAY ,260,22725,1144.11,964.22,0.01%
2616, TX,GRAYSON ,1357,128235,1058.21,846.95,0.05%
2617, TX,GREGG ,1250,123745,1010.14,880.83,0.05%
2618, TX,GRIMES ,283,27671,1022.73,842.05,0.01%
2619, TX,GUADALUPE ,1096,155265,705.89,695.74,0.04%
2620, TX,HALE ,308,34263,898.93,889.61,0.01%
2621, TX,HALL ,43,3138,1370.3,828.21,0.00%
2622, TX,HAMILTON ,149,8304,1794.32,980.72,0.01%
2623, TX,HANSFORD ,46,5538,830.62,728.18,0.00%
2624, TX,HARDEMAN ,49,3906,1254.48,895.35,0.00%
2625, TX,HARDIN ,610,56322,1083.06,930.45,0.02%
2626, TX,HARRIS ,25997,4589928,566.39,703.56,0.95%
2627, TX,HARRISON ,692,66534,1040.07,891,0.03%
2628, TX,HARTLEY ,52,5747,904.82,701.46,0.00%
2629, TX,HASKELL ,85,5681,1496.22,970.05,0.00%
2630, TX,HAYS ,1088,204470,532.11,686.04,0.04%
2631, TX,HEMPHILL ,37,4129,896.1,840.24,0.00%
2632, TX,HENDERSON ,1081,79901,1352.92,929.6,0.04%
2633, TX,HIDALGO ,4341,849843,510.8,590.12,0.16%
2634, TX,HILL ,453,35077,1291.44,904.75,0.02%
2635, TX,HOCKLEY ,215,23275,923.74,892.71,0.01%
2636, TX,HOOD ,676,56857,1188.95,737.97,0.02%
2637, TX,HOPKINS ,363,36400,997.25,770.66,0.01%
2638, TX,HOUSTON ,302,22754,1327.24,890.15,0.01%
2639, TX,HOWARD ,366,36708,997.06,961.7,0.01%
2640, TX,HUDSPETH ,23,4053,567.48,522.89,0.00%
2641, TX,HUNT ,927,92073,1006.81,879.5,0.03%
2642, TX,HUTCHINSON ,242,21511,1125.01,949.43,0.01%
2643, TX,IRION ,15,1557,Unreliable,Unreliable,0.00%
2644, TX,JACK ,103,8744,1177.95,986.83,0.00%
2645, TX,JACKSON ,151,14869,1015.54,796.07,0.01%
2646, TX,JASPER ,419,35648,1175.38,910.65,0.02%
2647, TX,JEFF DAVIS ,15,2200,Unreliable,Unreliable,0.00%
2648, TX,JEFFERSON ,2549,254679,1000.87,909.17,0.09%
2649, TX,JIM HOGG ,46,5146,893.9,941.78,0.00%
2650, TX,JIM WELLS ,369,41149,896.74,828.05,0.01%
2651, TX,JOHNSON ,1418,163274,868.48,873.65,0.05%
2652, TX,JONES ,188,20009,939.58,846.58,0.01%
2653, TX,KARNES ,121,15254,793.23,696.8,0.00%
2654, TX,KAUFMAN ,918,118350,775.67,856.62,0.03%
2655, TX,KENDALL ,379,42540,890.93,635.42,0.01%
2656, TX,KENEDY ,Suppressed,404,Suppressed,Suppressed,Suppressed
2657, TX,KENT ,Suppressed,769,Suppressed,Suppressed,Suppressed
2658, TX,KERR ,724,51504,1405.72,751.49,0.03%
2659, TX,KIMBLE ,55,4423,1243.5,678.32,0.00%
2660, TX,KING ,Suppressed,289,Suppressed,Suppressed,Suppressed
2661, TX,KINNEY ,29,3590,807.8,479.25,0.00%
2662, TX,KLEBERG ,276,31690,870.94,879.69,0.01%
2663, TX,KNOX ,52,3806,1366.26,966.05,0.00%
2664, TX,LAMAR ,564,49791,1132.73,844.32,0.02%
2665, TX,LAMB ,162,13275,1220.34,965.51,0.01%
2666, TX,LAMPASAS ,220,20760,1059.73,765,0.01%
2667, TX,LA SALLE ,65,7613,853.8,869.86,0.00%
2668, TX,LAVACA ,248,19809,1251.96,734.27,0.01%
2669, TX,LEE ,182,17055,1067.14,819.86,0.01%
2670, TX,LEON ,211,17299,1219.72,871.74,0.01%
2671, TX,LIBERTY ,829,81704,1014.64,1041.09,0.03%
2672, TX,LIMESTONE ,263,23468,1120.67,869.32,0.01%
2673, TX,LIPSCOMB ,28,3487,802.98,669.31,0.00%
2674, TX,LIVE OAK ,130,12056,1078.3,742.32,0.00%
2675, TX,LLANO ,300,20362,1473.33,702.72,0.01%
2676, TX,LOVING ,Suppressed,113,Suppressed,Suppressed,Suppressed
2677, TX,LUBBOCK ,2438,303137,804.26,838.1,0.09%
2678, TX,LYNN ,62,5711,1085.62,916.93,0.00%
2679, TX,MCCULLOCH ,77,8172,942.24,576.69,0.00%
2680, TX,MCLENNAN ,2033,247934,819.98,747.47,0.07%
2681, TX,MCMULLEN ,Suppressed,804,Suppressed,Suppressed,Suppressed
2682, TX,MADISON ,134,13987,958.03,879.63,0.00%
2683, TX,MARION ,174,10147,1714.79,1122.73,0.01%
2684, TX,MARTIN ,42,5723,733.88,821.03,0.00%
2685, TX,MASON ,51,4111,1240.57,720.31,0.00%
2686, TX,MATAGORDA ,426,37187,1145.56,971.4,0.02%
2687, TX,MAVERICK ,403,57685,698.62,771.81,0.01%
2688, TX,MEDINA ,412,49283,835.99,726.67,0.02%
2689, TX,MENARD ,41,2123,1931.23,1031.63,0.00%
2690, TX,MIDLAND ,1096,162565,674.19,761.14,0.04%
2691, TX,MILAM ,308,24871,1238.39,851.71,0.01%
2692, TX,MILLS ,68,4907,1385.78,837.97,0.00%
2693, TX,MITCHELL ,107,8720,1227.06,1144.59,0.00%
2694, TX,MONTAGUE ,258,19414,1328.94,925.5,0.01%
2695, TX,MONTGOMERY ,3627,556203,652.1,687.98,0.13%
2696, TX,MOORE ,141,22120,637.43,748.46,0.01%
2697, TX,MORRIS ,177,12593,1405.54,1013.35,0.01%
2698, TX,MOTLEY ,16,1160,Unreliable,Unreliable,0.00%
2699, TX,NACOGDOCHES ,543,65806,825.15,816.21,0.02%
2700, TX,NAVARRO ,563,48523,1160.27,950,0.02%
2701, TX,NEWTON ,158,14003,1128.33,899.07,0.01%
2702, TX,NOLAN ,175,14993,1167.21,901.13,0.01%
2703, TX,NUECES ,2914,361350,806.42,760.16,0.11%
2704, TX,OCHILTREE ,82,10306,795.65,948.25,0.00%
2705, TX,OLDHAM ,11,2076,Unreliable,Unreliable,0.00%
2706, TX,ORANGE ,995,84964,1171.08,986.9,0.04%
2707, TX,PALO PINTO ,348,28053,1240.51,957.57,0.01%
2708, TX,PANOLA ,293,23492,1247.23,1011.7,0.01%
2709, TX,PARKER ,1152,129441,889.98,805.99,0.04%
2710, TX,PARMER ,69,9776,705.81,654.66,0.00%
2711, TX,PECOS ,131,15970,820.29,842.79,0.00%
2712, TX,POLK ,632,47916,1318.97,1094.28,0.02%
2713, TX,POTTER ,1213,120832,1003.87,1005.64,0.04%
2714, TX,PRESIDIO ,42,6958,603.62,420.75,0.00%
2715, TX,RAINS ,154,11314,1361.15,958.26,0.01%
2716, TX,RANDALL ,1083,132501,817.35,784.25,0.04%
2717, TX,REAGAN ,39,3608,1080.93,1310,0.00%
2718, TX,REAL ,61,3389,1799.94,956.94,0.00%
2719, TX,RED RIVER ,164,12207,1343.49,858.69,0.01%
2720, TX,REEVES ,115,14921,770.73,785.49,0.00%
2721, TX,REFUGIO ,99,7321,1352.27,966.99,0.00%
2722, TX,ROBERTS ,Suppressed,916,Suppressed,Suppressed,Suppressed
2723, TX,ROBERTSON ,199,16751,1187.99,896.81,0.01%
2724, TX,ROCKWALL ,518,93978,551.19,570.98,0.02%
2725, TX,RUNNELS ,139,10448,1330.4,823.6,0.01%
2726, TX,RUSK ,523,52732,991.81,841.23,0.02%
2727, TX,SABINE ,200,10303,1941.18,1078.78,0.01%
2728, TX,SAN AUGUSTINE ,143,8320,1718.75,1080.38,0.01%
2729, TX,SAN JACINTO ,343,27707,1237.95,912.95,0.01%
2730, TX,SAN PATRICIO ,611,67655,903.11,857.28,0.02%
2731, TX,SAN SABA ,82,5944,1379.54,902.26,0.00%
2732, TX,SCHLEICHER ,26,3056,850.79,747.99,0.00%
2733, TX,SCURRY ,166,17333,957.71,839.41,0.01%
2734, TX,SHACKELFORD ,31,3315,935.14,729.26,0.00%
2735, TX,SHELBY ,283,25579,1106.38,939.11,0.01%
2736, TX,SHERMAN ,17,3068,Unreliable,Unreliable,0.00%
2737, TX,SMITH ,2033,225290,902.39,753.37,0.07%
2738, TX,SOMERVELL ,88,8775,1002.85,750.31,0.00%
2739, TX,STARR ,408,64122,636.29,708.4,0.01%
2740, TX,STEPHENS ,117,9906,1181.1,903.07,0.00%
2741, TX,STERLING ,13,1367,Unreliable,Unreliable,0.00%
2742, TX,STONEWALL ,Suppressed,1426,Suppressed,Suppressed,Suppressed
2743, TX,SUTTON ,31,3869,801.24,701.49,0.00%
2744, TX,SWISHER ,79,7466,1058.13,785.34,0.00%
2745, TX,TARRANT ,12899,2016872,639.55,737.11,0.47%
2746, TX,TAYLOR ,1323,136535,968.98,881.26,0.05%
2747, TX,TERRELL ,11,812,Unreliable,Unreliable,0.00%
2748, TX,TERRY ,127,12799,992.27,886.91,0.00%
2749, TX,THROCKMORTON ,22,1533,1435.09,804.31,0.00%
2750, TX,TITUS ,275,32592,843.77,814.97,0.01%
2751, TX,TOM GREEN ,1030,118386,870.04,755.7,0.04%
2752, TX,TRAVIS ,5474,1199323,456.42,610.71,0.20%
2753, TX,TRINITY ,258,14442,1786.46,1159.36,0.01%
2754, TX,TYLER ,260,21320,1219.51,884.66,0.01%
2755, TX,UPSHUR ,473,40969,1154.53,934.53,0.02%
2756, TX,UPTON ,24,3673,653.42,608.53,0.00%
2757, TX,UVALDE ,244,27285,894.26,742.62,0.01%
2758, TX,VAL VERDE ,361,48881,738.53,688.55,0.01%
2759, TX,VAN ZANDT ,664,54355,1221.6,871.88,0.02%
2760, TX,VICTORIA ,829,92467,896.54,784.84,0.03%
2761, TX,WALKER ,537,71484,751.22,794.99,0.02%
2762, TX,WALLER ,326,50115,650.5,736.35,0.01%
2763, TX,WARD ,121,11600,1043.1,945,0.00%
2764, TX,WASHINGTON ,361,35056,1029.78,647.05,0.01%
2765, TX,WEBB ,1397,271193,515.13,680.59,0.05%
2766, TX,WHARTON ,437,41735,1047.08,829.36,0.02%
2767, TX,WHEELER ,59,5546,1063.83,825.76,0.00%
2768, TX,WICHITA ,1363,131838,1033.84,917.29,0.05%
2769, TX,WILBARGER ,159,12892,1233.32,912.76,0.01%
